,0x,1337coin,1credit,2give,300-token,42-coin,808coin,8bit,9coin,abncoin,aces,acoin,adcoin,adelphoi,adshares,adtoken,advanced-internet-blocks,adx-net,adzcoin,aeon,aeternity,agoras-tokens,agrello-delta,agrolifecoin,aidos-kuneen,allion,allsafe,alpacoin,alphabitcoinfund,altcoin-alt,ambercoin,amis,ammo-rewards,amsterdamcoin,anarchistsprime,animecoin,anoncoin,antibitcoin,antilitecoin,antimatter,applebyte,applecoin-apw,apx,aquariuscoin,aragon,arbit,arcade-token,arcticcoin,ardor,argentum,argus,aricoin,ark,artex-coin,asch,aseancoin,asiacoin,asiadigicoin,asiccoin,asset-backed-coin,atbcoin,atc-coin,atmcoin,atmos,atomic-coin,audiocoin,augur,aureus,auroracoin,aurumcoin,avatarcoin,aventus,avoncoin,axfunds,axiom,b3coin,bagcoin,bancor,bankcoin,basic-attention-token,bata,batcoin,bbqcoin,bcap,beatcoin,beavercoin,belacoin,benjirolls,berncash,bestchain,betacoin,biblepay,bigup,billarycoin,billionaire-token,binance-coin,biobar,bios-crypto,bipcoin,birds
aseancoin,-0.0206415497677,-0.00321545963562,0.0603530816795,0.00669178191525,0.000235422904387,0.0103362278365,-0.0100335897188,-0.00548313805686,-0.0341396017419,-0.00656386339019,0.0243928775237,-0.00252728125002,0.00482429743666,0.0436196363513,-0.0114177485734,-0.000355768537246,-0.00347537854993,-0.00698434352114,0.0597008888079,-0.0136519402032,0.0400352665056,-0.00758566801644,-0.00555182365331,0.267752246567,-0.00843451249447,-0.0324494585999,-0.00288963241369,-0.00802716791302,-0.00462727115253,0.0616537373177,-0.0353242631362,0.00580345315872,0.0274820813564,0.0108925448745,0.000953976334513,-0.0667698313101,0.0274682254015,-0.0264401502769,-0.0135946861758,-0.00655752834894,-0.0276437915539,0.0533888222755,0.0385629407724,0.00503242108331,0.0114444172444,0.00440506053637,-0.00829008013659,-0.0154058633625,-0.0622463864674,-0.0285224430157,0.0284207638161,-0.00772391803019,0.0138383706397,0.000676222509031,0.074996571854,1.0,-0.0290733619511,-0.0417109934378,-0.00598227473909,-0.023688260365,0.0128426955405,-0.0131556166399,0.0288702155769,0.0539519080692,0.00489981686999,0.0161797170488,-0.0654076508859,-0.0905846832314,-0.0321344855993,-0.00569239655578,-0.011523733773,-0.0199959373387,-0.0330046870573,0.0653582580094,-0.0106359525131,0.064949292896,-0.00866236146173,-0.00514597715711,0.0126906291311,0.00954387173903,-0.00302459630402,-0.00395817085074,0.00183979761729,0.0235377071805,0.00942103651912,0.0032761247047,0.0105355635867,-0.00276794960568,-0.00513269529013,-0.0245996176362,0.0204267949357,0.00369187804456,-0.0472968931403,-0.0222825766861,0.00460784478298,0.039317416435,0.0254721148253,-0.00202386348525,0.0242775710475,0.00242140083882
asiacoin,-0.00523181950609,-0.0676667553818,-0.0093001357756,-0.0206314126734,-0.0283994012612,-0.0277862100538,-0.0552952021103,-0.00464139969915,0.04639132283,0.00718198508463,-0.0274875616601,0.149746388123,-0.0321444690914,-0.00858314441222,0.0365427396454,0.0063105553204,0.02678149737,0.00715063436705,0.0407200768563,0.0222065679604,-0.0255587272876,-0.0451046740071,-0.011149230516,-0.0440612828953,0.00857354440019,0.00523189420312,0.0180701618915,-0.0104364977509,-0.0131058451843,-0.0157231635027,0.0127393167247,0.00183583553776,0.0807828924334,0.0182392421614,-0.0212068805275,-0.0330572460822,-0.00392224715306,-0.0296444354915,0.0430238822791,-0.0381001009478,-0.00179918350604,-0.0018131015322,0.00890431348156,0.00909857439935,-0.00156896036536,-0.0229054069321,-0.00726782045107,-0.00651806643786,-0.00477274707515,0.0140497697189,-0.000968571862808,0.116793579062,-0.0256360155624,-0.0641958892537,-0.00976706432533,-0.0290733619511,1.0,0.00934901867305,0.0264216932223,0.0106999706011,-0.02527487917,-0.00507786124327,0.0404923116323,-0.0414638706897,-0.0671336752298,0.00332519928296,0.0143259626874,-0.0691266801777,0.00203526107191,0.0161542758085,-0.01221305484,0.036980513791,-0.00509587690442,0.0136573620916,0.0178953665635,-0.0324736089219,-0.00504222381271,-0.0183086312692,0.0188009122434,-0.00338430386356,-0.0143118702416,0.0033013391187,-0.00467747785425,-0.0672912003483,-0.00845928052182,0.0137252117749,-0.0157543354841,-0.0323155107937,0.0274116958389,-0.00503261147274,-0.00518744814884,0.0249830881337,-0.00310012101653,0.100629263121,-0.00935649946519,0.00403059471897,-0.0161945907646,-0.00259903669978,-0.00845904136669,-0.00852487037465
asiadigicoin,-0.0221765177388,0.041450584945,-0.0118482911743,-0.0137192523389,-0.0230286445943,-0.0103286030352,0.0742983141378,0.0155736255741,0.0205320062469,-0.0305144976861,0.114675752565,0.00652283510139,-0.0298720339728,-0.0133150344253,-0.0553647794507,-0.027018259654,-0.00348529060806,-0.037396218133,-0.0146476201561,0.0358719377349,0.0714609939038,-0.0066687818909,0.0419992048696,0.0533790933041,-0.00856235474483,0.000158934679362,0.0282393317263,-0.00551735020024,-0.009919988433,0.0123946273543,0.0381441464432,-0.00980979506801,0.00488254840518,0.0032695318968,-0.0227937148155,0.146669109201,-0.00452473192939,-0.0155413988967,0.00579626296797,-0.0163210719116,-0.0645150967664,0.00805458266606,0.0332081985204,0.0434159016145,0.0245055518533,0.0502226108381,0.000194449739383,0.013484453584,0.0165861249118,0.0107048979083,-0.0407096150997,-0.00986471731235,0.0308519283486,-0.0688251766905,0.0281046176291,-0.0417109934378,0.00934901867305,1.0,-0.0276786088693,0.0138066032436,0.00293265927501,0.0805809319397,-0.00831284244655,0.0125628474635,-0.00146509143479,0.0250444228116,0.0196778015702,0.00315603270749,-0.0126932617444,0.0158098367872,-0.0216526425037,-0.00165952753132,-0.0385334773528,-0.00423531512855,-0.000784338853013,0.202953520487,0.0444486934477,-0.0234972780021,-0.0261782607951,0.0233448676639,0.00968898009175,-0.0152845529842,0.0133828005223,0.0102622654959,0.0346610331233,-0.0332984014723,-0.00817713789863,-0.0500909828648,-0.0160267162834,-0.00346803137465,0.0248241476091,-0.0401476126238,-0.102257465218,0.0429766216193,0.0132866999292,0.0112847820796,0.0326303785742,-0.00184254163898,-0.00364978109962,0.0159592283531
asiccoin,0.00509859808562,-0.0232531525297,-0.00822745760652,-0.00469162396431,-0.00629871169219,-0.00448113068636,0.0231505639015,-0.00332354808978,-0.00404991997705,-0.0193021835544,-0.0406404504881,-0.0416273048282,-0.003074746415,-0.00688144442348,0.000450274332789,0.0186715375513,0.00246662831421,0.0248035908916,-0.0135591746502,-0.0328710672857,-0.00597831189375,-0.036770599683,-0.00366014253028,-0.0296350545599,0.00530849793537,0.0717382913431,-0.0020028225078,-0.0150192028691,-0.00566265260688,0.0575279027934,0.0275708795863,-0.00371772595708,-0.00444189840054,-0.0260122181851,0.00765897781592,-0.00773283344249,-0.015605165643,-0.0106928950866,0.0610517429848,-0.00437135853536,0.00635279212819,0.0457896526964,0.00663970298413,-0.0209106658369,-0.0224727209349,-0.00749356302294,-0.0100706941122,0.0145168258184,-0.0409216687009,-0.0140633234523,-0.0049758290292,-0.019117326954,0.00370554317714,-0.0237307081133,0.047810201622,-0.00598227473909,0.0264216932223,-0.0276786088693,1.0,-0.0255499093724,-0.00349359321103,0.00382167909216,-0.02694040027,-0.0251446352438,-0.000775505028629,-0.0105721951748,-0.00365295576437,0.0215329831983,-0.026887608255,-0.00904296517968,-0.00107377879479,0.0291745029067,-0.00249412439911,-0.0264134187253,0.0178114026353,-0.0214902267824,-0.0358374759868,0.00518562069849,0.0183944794809,0.00113317545539,0.00133889335946,-0.00286156131915,0.0172386502631,-0.000908216965349,0.00713736201648,0.0209567475609,-0.0100770185606,-0.0605820540851,0.00189240551244,0.00405701796339,0.00401550275361,0.0450722705718,-0.0422985388905,0.001065761592,0.00624868749768,0.0245585102395,0.00153625953308,0.00998812268924,-0.00253443979178,-0.0036062974816
asset-backed-coin,0.0426077992206,0.0272999370512,0.0123661518784,0.00204672757321,0.00625118869091,-0.0215296292711,-0.00438751959129,0.00491405244709,-0.00384708107323,-0.0185170036944,-0.0152655858737,-0.0100612020971,-0.00664081720384,0.109019536096,0.00163663922371,0.00469530347996,-0.0110283156886,-0.00429518066451,0.00821623001877,-0.0110454221485,0.0527696025733,0.0105359257306,0.027282046654,0.0240995104132,0.0152985490069,-0.0445410975668,-0.0252565911649,0.014186907815,-0.0140071895287,0.00965074456756,-0.116962593741,-0.00393803200889,0.0315448424634,-0.0167477730282,-0.00252707434081,-0.0165277475023,-0.0435156390082,0.0251037819304,-0.0268651173927,-0.0021917894019,-0.0217246854022,0.000726095289494,-0.0137216626096,0.00451579656444,0.00333798789504,-0.0243969454907,0.00420881089962,0.0076358201553,0.00766970152409,0.00193651410408,-0.0116117389278,-0.0349710901629,-0.0622684870535,0.0060581259459,-0.00914141033367,-0.023688260365,0.0106999706011,0.0138066032436,-0.0255499093724,1.0,-0.0182738780051,0.0372238876277,0.0104187330811,-0.047334670131,-0.0265004040369,0.00930452318323,-0.00395964961522,-0.00325729769953,0.0372671129214,0.0193457244352,-0.00839168970561,-0.0182310970937,0.00157438221182,-0.0949015649768,-0.00350719618484,0.0045169962909,0.0368260794509,0.0426997517702,-0.0558974829607,-0.0260149322055,0.00529108318207,0.0107347658882,-0.0168120391497,0.000248601136065,0.00461002801649,-0.0387398811414,-0.000783033037375,0.0185011008246,0.0242204413283,-0.0546525317245,-0.0143643757257,0.0140295300769,0.0242509553364,-0.00686218207112,0.12312866781,0.0319721638029,-0.0119046870096,0.100345581851,0.0187681272931,0.00907310488027
atbcoin,0.0558267591575,-0.0125690036317,0.0152386681017,-0.00996997786812,-0.0171023650953,0.000540052878828,0.0103765480284,-0.00244615665369,0.0425759551186,-0.0274175889377,-0.0363457376637,-0.0523183031529,0.00182487909284,-0.00138394407047,0.00604865690892,0.00418948440887,0.0144449498052,0.00928553286095,0.0262144285514,-0.061543033427,-0.00980857514312,-0.045314408949,0.0215436529898,0.0961598230544,-0.0077190116777,0.00316722146321,0.00711650398885,-0.00916525962225,-0.00565301097885,0.036212053454,-0.0192826122353,0.0164186302486,-0.0373504319103,-0.0201931570966,0.00594937421738,-0.000490840429664,0.00393312747279,-0.00669101641191,0.00268715371542,-0.0130200993125,0.0103101030815,-0.0101170443632,-0.040541514884,0.00570747483522,-0.00183097444151,-0.00689231272454,-0.0118803998134,0.0172026636384,-0.029669137966,-0.0119728473102,0.0339212859013,-0.057211487733,-0.00928448932929,0.229305951861,-0.004674732885,0.0128426955405,-0.02527487917,0.00293265927501,-0.00349359321103,-0.0182738780051,1.0,0.048356750138,0.0515533768398,-0.0169203016977,0.00408628806169,-0.0383311142818,-0.0587794308688,0.0251953296672,0.0257492080166,0.00484036467606,-0.0809089776988,-0.0423059985917,-0.000627435876156,-0.00890310724136,-0.0233039114813,0.0360389926487,-0.103421763894,-0.00186240506641,0.0317612337042,-0.00940534833777,-0.0246424039461,0.00521973960183,0.0119293426717,-0.0262738224292,-0.00119873523935,-0.0305213867622,-0.00207764128471,-0.00856891809769,0.000378387395731,0.0110291851742,-0.00495103787451,0.0300583256661,-0.00957766093954,0.00496381138539,0.0537627666024,-0.00016161041049,0.00604205541294,-6.45902543129e-05,-0.00270903882363,0.032088132545
atc-coin,-0.0161897505426,0.0530707763926,-0.0347983833688,0.0997273883648,-0.0182156268995,0.0799295905676,0.0399811004564,0.00771601508063,0.0487532126365,0.0339512192022,0.0845260040012,0.0164029877229,0.0110217584207,0.0357871907962,-0.0342328841955,-0.00264642884529,-0.0094051026867,0.00959771468787,0.0459199080656,0.0620540779231,-0.0170090160828,0.0180733259077,0.0228728215244,0.0114275298226,-0.019648940265,0.0143810011155,-0.00182685534897,0.0108563486792,-0.02357439393,0.0633796983043,0.0256126436119,0.000171594169128,-0.00328398437887,-0.00434060905659,0.00193672700167,0.0342805451789,0.0227951423392,-0.0138489557457,0.000255496072379,-0.0303809885307,0.00634987208418,0.0143026385698,0.0168179600559,0.0472320422178,0.0130366592126,0.130784643501,-0.0168427879171,-0.0355633278623,0.0775786352012,0.0108235985464,-0.0217923834964,0.10482919994,0.0040606387722,-0.00059223976561,0.0239359460383,-0.0131556166399,-0.00507786124327,0.0805809319397,0.00382167909216,0.0372238876277,0.048356750138,1.0,0.0559092964191,0.0360855492184,0.0208488064148,-0.0200759424742,-0.0717413505555,-0.0400180205324,0.0436019586285,0.00030715833702,0.000778531510459,-0.0287958118578,0.00278381569458,0.0340715847847,-0.057700463758,0.0805316494092,-0.016130257119,-0.0333305835823,-0.00322279425425,0.0281230262144,-0.0115221928363,-0.00762217490965,0.00657421569601,0.0365949565924,0.0116386772815,-0.0298148729526,0.0276995257288,-0.00058253560056,-0.00273716860256,-0.00790095152577,-0.00688738630716,0.0268690986105,-0.0485051094122,0.0246804487731,0.0162199569703,-0.0458707304433,0.00492425510138,-0.0185592342616,-0.00508669899253,-0.000677670194808
atmcoin,-0.0169093763913,-0.00163660890055,-0.0325094883079,0.00016015297887,-0.0691773438656,0.00306078457447,-0.0703770141426,-0.0385550313869,-0.00179396580155,0.0524609034473,-0.114352860963,0.0335736532444,0.0225513162159,-0.0348057379086,0.0426656268931,-0.0243444120298,-0.0444521539145,0.0143273158762,-0.0641655966312,-0.0155393404539,0.0258318284252,0.0241462248651,-0.0281092565299,0.102210568773,-0.000936075614542,0.0147294256916,0.00991519412321,0.0261994358579,0.0260681015857,0.000619888771078,-0.066712942245,-0.0153903257418,0.0537575310595,0.0079060651003,-0.0158101562505,-0.0252022805732,-0.0167355220681,0.0324298485634,-0.0608300997577,-0.0336517025523,-0.0355784072991,0.0315534848776,-0.0413750938534,0.125478639309,-0.0135856479226,-0.0289151662539,-0.0900228989153,0.0759682947471,-0.0271847835723,-0.08360671956,0.0238956606836,-0.0670628567951,0.0435425987419,-0.0801519525374,0.0116826487442,0.0288702155769,0.0404923116323,-0.00831284244655,-0.02694040027,0.0104187330811,0.0515533768398,0.0559092964191,1.0,-0.0271759952496,-0.0107038101453,-0.0111163735963,-0.0105253598765,0.00849861689971,0.0563003730559,0.01771655813,-0.0902054042728,0.0247017757131,-0.07291354592,0.00611195867224,0.0789434816254,-0.116501635535,-0.00434972993184,-0.0121317458573,0.0115239883692,-0.00854037261548,-0.00538422004721,0.00150066801257,-0.00889232581168,0.0166212206867,0.0308413120648,0.00764571378315,0.00657359981861,0.0896860942223,-0.0404794923613,0.0623078961617,0.0313316645143,0.127076951194,0.0395118705565,0.0125165139428,0.0565884086991,-0.0297845298755,-0.0218383552544,0.0229955059516,-0.0036114861648,-0.00103418828024
atmos,-0.0527195603827,-0.00651559122173,0.0319471605982,0.0866369359707,-0.0247836084295,0.0196650735569,-0.0194259138022,0.00223420838673,-0.00676747497319,-0.00904966365876,-0.0046031731654,-0.0483492120374,0.0388584535388,0.0756192183356,-0.0448742744142,-0.0174244871898,-0.00630008801283,-0.023160967417,-0.00797348143593,0.00272257230568,0.0063599459747,0.0229388452334,0.00152653333519,0.0169722719587,0.0225486654016,-0.0768659661718,-0.0102237649767,-0.0689409365487,-0.00494320100819,0.041811981593,-0.0632031008546,-0.0592927958743,0.0321872152949,0.121766816019,-0.012123095304,-0.0599309078664,0.0325404624755,0.033472155185,-0.0107026171379,-0.0150766390055,0.0178476293149,-0.0699253240273,0.073932872926,0.00610040415399,0.138973769278,-0.0285048433594,0.014797829195,-0.0363011698601,-0.0501914246763,0.0166260211217,-0.013926942988,-0.050931023506,0.00720501411619,-0.0203128953945,0.088198555127,0.0539519080692,-0.0414638706897,0.0125628474635,-0.0251446352438,-0.047334670131,-0.0169203016977,0.0360855492184,-0.0271759952496,1.0,0.00909998299283,0.0519010754103,0.000528399879541,0.000356336273987,-0.0184557247217,0.0220639183539,0.0128594789585,-0.0205811367958,-0.000603587093819,0.0474440358551,-0.0402132593782,0.00973809257085,-0.00535375320607,0.0616798028516,0.080737009758,0.0904905497241,0.0494366415111,-0.0312628428473,0.0150123507355,0.0724696948902,0.00989202991978,0.0680212405122,0.00403458024679,-0.0160892693023,-0.0105989194046,0.0202795211928,0.0513476134621,-0.0311653751035,-0.0278627198746,0.0221324061215,-0.00503857038494,-0.0242902038557,0.00143778118118,-0.000850349632406,-0.000239615799576,-0.0362591144664
atomic-coin,-0.00949161494262,0.0111071450284,-0.0857724530768,0.0491099536953,-0.0260311401212,0.00667556500252,0.0491671502797,-0.00475956765911,-0.00143196969816,-0.0298381390024,-0.0408910750858,-0.00695659652025,-0.0177395309671,0.00158839149384,-0.0385117003627,0.0129379840645,-0.0014249487189,0.0140935403406,0.0214004899757,-0.016534958277,-0.0454940358614,0.0113284092662,0.00043364603343,-0.0232176068968,-0.0418922296577,-0.0083377295784,-0.00389448617667,0.00958401788718,-0.0266316434392,0.0188117700427,0.0622265833725,0.00870856347803,0.0725777073655,-0.0608467406645,-0.0279129083384,0.0290652708709,0.00922846467101,-0.0042976105113,-0.0189183406608,0.0319234251805,-0.0179886144457,0.00609407122281,0.0263777738443,-0.110634189982,0.0139944072499,-0.0569105689101,-0.00134138383552,-0.0110939619716,0.03605708348,-0.0256940864135,0.0105683707252,-0.0194931460076,0.0410611498384,0.00294727604639,0.00824781349225,0.00489981686999,-0.0671336752298,-0.00146509143479,-0.000775505028629,-0.0265004040369,0.00408628806169,0.0208488064148,-0.0107038101453,0.00909998299283,1.0,0.0243197856361,0.00235439821237,0.0693416909308,-0.00504644522028,-0.0274727309382,-0.0864054013084,0.00831231569883,0.0191549564697,-0.00443005462972,-0.0230663759769,-0.015725639549,-0.10065422601,-0.00996659729068,0.0371175603797,0.0258540627564,0.00081936723016,0.0756593016202,0.00092887006666,0.0311447582291,-0.0630837187716,-0.0112817859967,0.256530382564,0.0342997674782,-0.0140179622396,-0.0129558373793,0.0573466253721,0.0561711871148,0.0487218462793,0.0167003553211,0.0183027488064,-0.00278649040604,-0.0228625200944,0.0157569480021,-0.0236408863759,0.00325285099562
audiocoin,0.0140150713802,0.0336551652634,0.0734546177834,-0.0298138540368,-0.0160326360268,-0.0283568040034,0.0763657472269,-0.00450238358595,0.0759697534338,0.0236749152935,-0.032752927492,-0.040343728788,0.000699718004244,-0.047160285126,0.00498128284781,0.0300990798739,0.000585214714451,0.0361163680112,0.0544043687054,-0.00805347195607,0.0171288744311,0.06162026041,-0.0202407150174,0.103574923902,-0.0473956865269,0.0339253863285,0.0210166546011,-0.0135782169913,-0.0379971832667,-0.0116663373209,0.0439566600039,-0.0048963200086,-0.0164671136263,-0.0338462583981,-0.0342282821775,0.0485138784345,-0.044309785898,-0.082806689252,0.00423833629473,-0.0234280807824,0.0240868014914,0.0437698269149,-0.0402018435931,0.0168240304061,-0.0200951119672,-0.00291437347105,-0.0160240854133,0.0329474218857,0.0453933494179,0.0318380423805,-0.0119396216588,-0.0142542966036,0.0479354544225,-0.0241128457927,-0.0803624572333,0.0161797170488,0.00332519928296,0.0250444228116,-0.0105721951748,0.00930452318323,-0.0383311142818,-0.0200759424742,-0.0111163735963,0.0519010754103,0.0243197856361,1.0,0.0630411201839,-0.0156180570256,-0.0260469277071,-0.001220534031,-0.00815312405084,0.00715643654875,-0.0402748552821,0.00391261302308,0.0838735604881,0.00329265825651,-0.00826409767059,0.107828358357,-0.0150025777487,-0.0651939395346,0.0183467378133,0.0102743978662,0.0119883185709,0.0259112907385,0.0104131772194,-0.0150622377247,-0.018067815406,-0.0468239540468,-0.0312218343143,-0.140705252395,-0.0148235284137,-0.0396097315502,-0.00101623680122,-0.0550627817568,0.0593304946647,0.0379580088572,-0.0554840091577,-0.00259457396214,-0.00926944150401,0.00712448511865
augur,-0.00918334635398,0.0340368954819,0.0189722178219,0.02585129691,0.0091851165781,0.0115865324452,0.0109164060268,0.0573702164065,-0.0340650668718,0.00991746381149,0.142171620144,0.0944683488137,0.0278611222111,0.00347061222761,0.0112258683834,0.0220863310907,0.0197326592593,-0.0521539515604,0.0194243151658,0.0914891359876,0.00891242811535,0.0591268646128,0.00537198741902,0.109007631117,0.00402436919537,0.0081641966642,-0.00234167869881,0.0310109877667,-0.0114969424169,-0.0376528043699,0.0694670783888,-0.0337003271352,-0.0184415940293,-0.0409103370697,-0.0854699858328,0.149486937567,-0.0503456765081,-0.0565539165629,0.0103370743062,-0.00244109276378,0.029677910152,-0.0394541003814,0.0149357942779,-0.00528396690911,-0.0317546051028,-0.049666288902,-0.0324951685755,0.0215712181592,0.221135008821,0.0277564597931,0.00216761089963,0.0167116021581,-0.0020662106683,-0.0803830558439,-0.0414911671098,-0.0654076508859,0.0143259626874,0.0196778015702,-0.00365295576437,-0.00395964961522,-0.0587794308688,-0.0717413505555,-0.0105253598765,0.000528399879541,0.00235439821237,0.0630411201839,1.0,0.0409365922077,0.118691019894,-0.0269745329732,0.00510846755155,0.0248119852244,0.0138260227396,-0.00523799214241,0.0987466942708,0.0384338097908,0.06644918072,0.0157008385525,-0.0493024619091,-0.0724626961782,0.0621813569696,0.0118210473505,0.0375638047548,-0.0270011259581,-0.00590001018254,-0.00660051470968,0.0348141010664,0.00455966200123,-0.0725815445871,0.0332644612782,-0.0316722193588,0.00840228384425,-0.00522207959292,-0.0184819587207,-0.059513637968,-0.0443317989297,-0.0414866773505,-0.0145705102543,-0.0188486242566,0.0749857119086
aureus,0.0100294922961,0.055513563892,0.0102068413029,0.0766844483525,-0.00146748817563,-0.0116984623822,-0.00796604229904,-0.0017286915179,-0.023118244444,0.00857767261702,0.059095405191,0.0134208421461,-0.0204710787276,0.019376643423,-0.0480536517958,-0.0849632133276,0.0432257307598,-0.0113786997168,-0.0468098917309,-0.0498377782828,0.0277599146436,-0.00480680784191,0.00945023916761,-0.0387537441905,-0.0232190926933,0.0689209902436,-0.0558193634955,-0.0138436284681,-0.0185941563482,-0.00685203388929,-0.0682497741593,-0.0164685146527,0.0185236533648,-0.0106928051044,0.00149074099241,0.0544452881468,0.00527737428502,-0.051972228884,-0.00198148585523,-0.00338807549683,0.0244475576523,-0.0573350095128,-0.0226563081155,0.0264783968767,0.0218322988251,-0.0359895729123,-0.0440778535947,0.0174810338712,-0.0398220592882,-0.0347989279264,0.017070748714,0.00732905232162,-0.0447130817502,0.0451453549397,0.0716346124413,-0.0905846832314,-0.0691266801777,0.00315603270749,0.0215329831983,-0.00325729769953,0.0251953296672,-0.0400180205324,0.00849861689971,0.000356336273987,0.0693416909308,-0.0156180570256,0.0409365922077,1.0,0.0872690541846,-0.0135771397695,-0.0927162496189,-0.0117346834408,-0.0200777603443,-0.0659640345243,0.00423064222297,0.00170252046922,0.00844482359459,-0.0146856324304,-0.0498028763688,-0.0101849050308,0.0487938530668,0.0151405260813,-0.0218572823472,0.0130407785467,0.0234273150237,-0.0174020381623,-0.0375542856669,0.0305124066469,-0.0288621180342,0.0162154406716,-0.0255187209968,0.0741790442726,0.0500751363417,-0.0101286328457,0.0534189646132,0.00962958332924,0.00618451430023,0.0242007003599,-0.00386553243276,0.00363039843185
auroracoin,-0.00314191860259,0.0195493497606,-0.00767201242165,0.0280393511915,0.0163738970957,0.00432613975057,0.0149844049043,-0.0226246421341,0.0596384997861,-0.0112308193548,-0.0281767264207,0.00383601818745,0.0200255075874,-0.0251053403679,0.00960507772086,-0.0235065910004,-0.0137954070441,0.0484658436836,0.048299145351,0.0371941186936,0.00414627964293,-0.00109843655507,0.0139590186891,-0.0838749064848,-0.00203491404695,-0.0433017928582,-0.00869190592238,-0.00953214961672,-0.00861197397778,0.00515908314966,-0.0093092760648,0.011321504582,-0.012958232934,-0.0187165177005,-0.0294010546802,0.0351416465133,-0.0164263643022,0.0514578633996,0.030541825119,-0.0122561411573,0.0723943725112,-0.0388856173386,0.0131793343971,-0.0212829198945,0.0626726606895,0.0094777585507,-0.0206376765691,-0.00793620896023,0.307279065252,0.00685511462418,0.00128181500122,0.00154038433886,0.0138616446346,-0.111196307717,0.0630029780174,-0.0321344855993,0.00203526107191,-0.0126932617444,-0.026887608255,0.0372671129214,0.0257492080166,0.0436019586285,0.0563003730559,-0.0184557247217,-0.00504644522028,-0.0260469277071,0.118691019894,0.0872690541846,1.0,0.239274260083,-0.0649858750485,-0.00993136693351,0.00151453562321,-0.0275312854744,-0.0497143563754,0.0218277372267,-0.0492956854077,-0.0113141098763,-0.0273103621026,0.00956922951922,-0.000426089641386,0.0226753420627,-0.001074516545,0.0205061674617,-0.0305975899545,-0.0484236474291,-0.0613998244804,-0.0424040844304,0.102983155134,0.0162038675231,-0.00714269801062,-0.0233923128588,0.00487551483581,0.157230249842,-0.0201865467661,0.0728401508376,0.0186277162041,0.0153880923344,-0.0331804481642,-0.000745438818445
aurumcoin,0.00761957283366,-0.0251291432858,-0.00784472229258,-0.0171389488273,-0.0158124152064,-0.00269559944214,0.015531497124,0.00634267172491,-0.0254683624552,-0.00351200268658,-0.0339639229532,0.0208233548039,-0.0183797830031,0.00854628180632,-0.0291492175763,-0.0130032717073,-0.0228990305534,-0.0119278467165,0.0224411167345,-0.0195777918181,0.0354686124646,0.0668727335585,0.00599324327964,-0.00428760767113,0.0307134437658,-0.00256278678081,-0.0228062636982,0.0194981217976,-0.00985537726977,-0.00729911101292,0.0214745179958,-0.00768546622844,-0.000989278577912,0.0888829630316,0.00104816164365,-0.0414908266737,0.0269728242005,0.0600582516056,-0.0600975365318,0.00569008649318,0.0324422350174,-0.00437877786587,-0.0185711026441,0.000692318548306,0.00393919149382,-0.015205057912,0.0129119125931,0.0115692137563,0.0239242402954,-0.00192176300203,-0.00844218972944,-0.026544974101,-0.00139137923197,-0.0168711496151,0.00827984303453,-0.00569239655578,0.0161542758085,0.0158098367872,-0.00904296517968,0.0193457244352,0.00484036467606,0.00030715833702,0.01771655813,0.0220639183539,-0.0274727309382,-0.001220534031,-0.0269745329732,-0.0135771397695,0.239274260083,1.0,-0.00478399570664,-0.0249054791565,0.0039666336171,0.00589258127617,0.00595656066355,0.0193621446327,0.0182122790106,0.0106228169604,0.0559334491174,-0.0152616854118,0.0143424615175,-0.0106763855597,-0.00721767604014,0.00508131714112,-0.0232846447172,-0.056624718559,-0.0132742828992,-0.011208411214,-0.0382902812069,-0.0135427564056,-0.00699590747192,0.0206173599773,0.0312822930453,-0.00174436654828,0.0378474506245,-0.00617149008952,-0.0245298806269,-0.00534717005506,0.0039597001467,-0.025297758777
